I0,I1,I2,I3
86.431076,329.906555,0.000000,0.000000
87.067741,330.532074,0.000000,0.000000
87.700317,331.155334,0.000000,0.000000
88.234047,331.741913,0.000000,0.000000
88.729874,332.324921,0.000000,0.000000
89.267151,332.893646,0.000000,0.000000
89.875015,333.475891,0.000000,0.000000
90.537956,334.075928,0.000000,0.000000
91.923973,335.264130,0.000000,0.000000
92.606232,335.850128,0.000000,0.000000
93.234367,336.419342,0.000000,0.000000
93.841965,337.032562,0.000000,0.000000
94.437737,337.640778,0.000000,0.000000
95.022919,338.253143,0.000000,0.000000
95.634842,338.895874,0.000000,0.000000
96.182274,339.478271,0.000000,0.000000
96.658943,339.958649,0.000000,0.000000
97.230980,340.591949,0.000000,0.000000
97.662682,341.079132,0.000000,0.000000
98.032234,341.467865,0.000000,0.000000
98.385895,341.910339,0.000000,0.000000
98.778923,342.319550,0.000000,0.000000
99.217636,342.703949,0.000000,0.000000
99.660034,343.051575,0.000000,0.000000
100.102234,343.344574,0.000000,0.000000
100.549248,343.530579,0.000000,0.000000
101.427467,343.536652,0.000000,0.000000
101.943756,343.461639,0.000000,0.000000
102.447441,343.451141,0.000000,0.000000
102.917068,343.458130,0.000000,0.000000
103.254578,343.387085,0.000000,0.000000
103.426102,343.176819,0.000000,0.000000
103.474236,342.904877,0.000000,0.000000
103.451820,342.622986,0.000000,0.000000
103.521500,342.457458,0.000000,0.000000
103.736710,342.513733,0.000000,0.000000
104.463310,342.836761,0.000000,0.000000
104.715759,342.811157,0.000000,0.000000
104.772720,342.706757,0.000000,0.000000
104.809853,342.580200,0.000000,0.000000
104.957954,342.522308,0.000000,0.000000
105.217804,342.542877,0.000000,0.000000
105.526680,342.560852,0.000000,0.000000
105.792717,342.480896,0.000000,0.000000
106.036285,342.286102,0.000000,0.000000
106.252815,342.146271,0.000000,0.000000
106.407104,342.016724,0.000000,0.000000
106.520134,341.921417,0.000000,0.000000
106.611855,341.864929,0.000000,0.000000
106.726364,341.786621,0.000000,0.000000
106.989113,341.529694,0.000000,0.000000
107.098198,341.428406,0.000000,0.000000
107.225296,341.351440,0.000000,0.000000
107.369598,341.224945,0.000000,0.000000
107.523987,341.007782,0.000000,0.000000
107.698181,340.739197,0.000000,0.000000
107.888992,340.455627,0.000000,0.000000
108.080635,340.215912,0.000000,0.000000
108.265320,340.009979,0.000000,0.000000
108.442368,339.814545,0.000000,0.000000
108.612671,339.627045,0.000000,0.000000
108.768745,339.460968,0.000000,0.000000
108.917854,339.308380,0.000000,0.000000
109.029121,339.184540,0.000000,0.000000
109.155479,339.039551,0.000000,0.000000
109.281326,338.872131,0.000000,0.000000
109.410301,338.691284,0.000000,0.000000
109.526688,338.501404,0.000000,0.000000
109.606369,338.315521,0.000000,0.000000
109.717308,337.871033,0.000000,0.000000
109.730034,337.654938,0.000000,0.000000
109.664490,337.412079,0.000000,0.000000
109.520447,337.071960,0.000000,0.000000
109.323822,336.569061,0.000000,0.000000
109.096909,335.921173,0.000000,0.000000
108.825043,335.291290,0.000000,0.000000
108.604652,334.776001,0.000000,0.000000
108.474411,334.420959,0.000000,0.000000
108.466644,334.263855,0.000000,0.000000
108.546104,334.162933,0.000000,0.000000
108.628723,333.963715,0.000000,0.000000
108.694519,333.686371,0.000000,0.000000
108.723289,333.443848,0.000000,0.000000
108.691223,333.280853,0.000000,0.000000
108.642464,333.162750,0.000000,0.000000
108.598213,333.029175,0.000000,0.000000
108.590851,332.905518,0.000000,0.000000
108.571014,332.759644,0.000000,0.000000
108.594086,332.436646,0.000000,0.000000
108.627167,332.216034,0.000000,0.000000
108.644394,331.984253,0.000000,0.000000
108.626945,331.754730,0.000000,0.000000
108.570259,331.507813,0.000000,0.000000
108.522881,331.261017,0.000000,0.000000
108.513771,331.080811,0.000000,0.000000
108.561134,330.921906,0.000000,0.000000
108.629677,330.736572,0.000000,0.000000
108.712425,330.491455,0.000000,0.000000
108.852386,330.225800,0.000000,0.000000
109.026604,329.936493,0.000000,0.000000
109.156532,329.705444,0.000000,0.000000
109.227058,329.582428,0.000000,0.000000
109.265388,329.413696,0.000000,0.000000
109.358253,328.944550,0.000000,0.000000
109.434013,328.743439,0.000000,0.000000
109.506264,328.603088,0.000000,0.000000
109.583458,328.428009,0.000000,0.000000
109.675529,328.212860,0.000000,0.000000
109.804756,327.987457,0.000000,0.000000
109.920464,327.781555,0.000000,0.000000
110.012276,327.608582,0.000000,0.000000
110.112175,327.425842,0.000000,0.000000
110.210846,327.257416,0.000000,0.000000
110.334229,327.066620,0.000000,0.000000
110.475624,326.854034,0.000000,0.000000
110.763687,326.453491,0.000000,0.000000
110.911270,326.268646,0.000000,0.000000
111.056793,326.046021,0.000000,0.000000
111.172516,325.812744,0.000000,0.000000
111.297249,325.552979,0.000000,0.000000
111.449539,325.295349,0.000000,0.000000
111.628189,325.046417,0.000000,0.000000
111.804680,324.819000,0.000000,0.000000
111.972969,324.592896,0.000000,0.000000
112.166092,324.303650,0.000000,0.000000
112.366447,324.020325,0.000000,0.000000
112.695450,323.633850,0.000000,0.000000
112.848808,323.434235,0.000000,0.000000
113.021011,323.228821,0.000000,0.000000
113.195595,322.999390,0.000000,0.000000
113.394417,322.784271,0.000000,0.000000
113.612106,322.564758,0.000000,0.000000
113.749382,322.344177,0.000000,0.000000
113.864250,322.154388,0.000000,0.000000
113.989372,321.980286,0.000000,0.000000
114.112350,321.806946,0.000000,0.000000
114.241623,321.631775,0.000000,0.000000
114.514206,321.330963,0.000000,0.000000
114.621109,321.206085,0.000000,0.000000
114.674522,321.064667,0.000000,0.000000
114.697746,320.905609,0.000000,0.000000
114.667572,320.785553,0.000000,0.000000
114.621841,320.704834,0.000000,0.000000
114.677017,320.607391,0.000000,0.000000
114.849373,320.426270,0.000000,0.000000
114.958580,320.251007,0.000000,0.000000
115.018120,320.111694,0.000000,0.000000
115.079155,320.004303,0.000000,0.000000
115.175049,319.763428,0.000000,0.000000
115.221657,319.619629,0.000000,0.000000
115.238632,319.516327,0.000000,0.000000
115.242867,319.432465,0.000000,0.000000
115.246483,319.372253,0.000000,0.000000
115.262650,319.324402,0.000000,0.000000
115.280571,319.246735,0.000000,0.000000
115.299828,319.171021,0.000000,0.000000
115.302010,319.116333,0.000000,0.000000
115.278625,319.060303,0.000000,0.000000
115.253433,319.007935,0.000000,0.000000
115.239700,318.955170,0.000000,0.000000
115.240105,318.944611,0.000000,0.000000
115.222496,318.908478,0.000000,0.000000
115.192665,318.865967,0.000000,0.000000
115.159477,318.840698,0.000000,0.000000
115.130692,318.818909,0.000000,0.000000
115.109985,318.810791,0.000000,0.000000
115.083664,318.799927,0.000000,0.000000
115.059502,318.782379,0.000000,0.000000
115.029938,318.777618,0.000000,0.000000
115.000870,318.783508,0.000000,0.000000
114.942223,318.791504,0.000000,0.000000
114.902199,318.800476,0.000000,0.000000
114.855713,318.809021,0.000000,0.000000
114.813858,318.823975,0.000000,0.000000
114.765701,318.841583,0.000000,0.000000
114.708511,318.859161,0.000000,0.000000
114.660042,318.880310,0.000000,0.000000
114.619415,318.901917,0.000000,0.000000
114.579071,318.924072,0.000000,0.000000
114.532303,318.950104,0.000000,0.000000
114.479332,318.981842,0.000000,0.000000
114.360870,319.058014,0.000000,0.000000
114.296196,319.101257,0.000000,0.000000
114.234413,319.139069,0.000000,0.000000
114.171410,319.178650,0.000000,0.000000
114.105812,319.224304,0.000000,0.000000
114.035248,319.273956,0.000000,0.000000
113.976173,319.308838,0.000000,0.000000
113.903572,319.361420,0.000000,0.000000
113.841331,319.415436,0.000000,0.000000
113.785339,319.458069,0.000000,0.000000
113.718758,319.508759,0.000000,0.000000
113.610161,319.590881,0.000000,0.000000
113.551361,319.636108,0.000000,0.000000
113.487526,319.682312,0.000000,0.000000
113.416504,319.734985,0.000000,0.000000
113.355385,319.779602,0.000000,0.000000
113.297714,319.826965,0.000000,0.000000
113.239830,319.872498,0.000000,0.000000
113.176834,319.920258,0.000000,0.000000
113.123085,319.958679,0.000000,0.000000
113.013344,320.033722,0.000000,0.000000
112.961395,320.068726,0.000000,0.000000
112.915047,320.101013,0.000000,0.000000
112.867378,320.138885,0.000000,0.000000
112.821465,320.178802,0.000000,0.000000
112.783455,320.205475,0.000000,0.000000
112.751068,320.228119,0.000000,0.000000
112.715179,320.249359,0.000000,0.000000
112.679214,320.265045,0.000000,0.000000
112.641411,320.274445,0.000000,0.000000
112.599640,320.284302,0.000000,0.000000
112.526840,320.289642,0.000000,0.000000
112.503960,320.287323,0.000000,0.000000
112.485321,320.286469,0.000000,0.000000
112.473793,320.287170,0.000000,0.000000
112.471588,320.288300,0.000000,0.000000
112.474785,320.289063,0.000000,0.000000
112.493034,320.290497,0.000000,0.000000
112.495903,320.290619,0.000000,0.000000
112.493752,320.290527,0.000000,0.000000
112.483719,320.290070,0.000000,0.000000
112.467949,320.289307,0.000000,0.000000
112.451584,320.286011,0.000000,0.000000
112.435860,320.277130,0.000000,0.000000
112.431274,320.268188,0.000000,0.000000
112.433022,320.262054,0.000000,0.000000
112.432877,320.250854,0.000000,0.000000
112.432861,320.237152,0.000000,0.000000
112.433044,320.226593,0.000000,0.000000
112.438461,320.230103,0.000000,0.000000
112.461411,320.214203,0.000000,0.000000
112.511559,320.145386,0.000000,0.000000
112.594208,320.027527,0.000000,0.000000
112.591705,320.040466,0.000000,0.000000
112.605278,320.028748,0.000000,0.000000
112.612587,320.019806,0.000000,0.000000
112.628807,320.030396,0.000000,0.000000
112.662422,320.052399,0.000000,0.000000
112.687004,320.068573,0.000000,0.000000
112.713364,320.085938,0.000000,0.000000
112.736710,320.101379,0.000000,0.000000
112.766014,320.120819,0.000000,0.000000
112.801849,320.144684,0.000000,0.000000
112.875771,320.194214,0.000000,0.000000
112.922760,320.225922,0.000000,0.000000
112.977974,320.263397,0.000000,0.000000
113.018875,320.291290,0.000000,0.000000
113.066795,320.324188,0.000000,0.000000
113.126999,320.365814,0.000000,0.000000
113.237450,320.323334,0.000000,0.000000
113.283432,320.222717,0.000000,0.000000
113.326042,320.142517,0.000000,0.000000
113.380325,320.064880,0.000000,0.000000
113.436935,319.972076,0.000000,0.000000
113.510231,319.870117,0.000000,0.000000
113.602180,319.752502,0.000000,0.000000
113.746773,319.565399,0.000000,0.000000
113.819466,319.450714,0.000000,0.000000
113.909737,319.313690,0.000000,0.000000
114.014755,319.156677,0.000000,0.000000
114.124870,319.019165,0.000000,0.000000
114.237450,318.881348,0.000000,0.000000
114.441864,318.625336,0.000000,0.000000
114.545334,318.488281,0.000000,0.000000
114.649033,318.346161,0.000000,0.000000
114.761108,318.195496,0.000000,0.000000
114.857483,318.060028,0.000000,0.000000
114.970673,317.909576,0.000000,0.000000
115.254875,317.558441,0.000000,0.000000
115.425644,317.386047,0.000000,0.000000
115.554352,317.221863,0.000000,0.000000
115.694183,317.032318,0.000000,0.000000
115.905312,316.792664,0.000000,0.000000
116.160553,316.535950,0.000000,0.000000
116.603760,316.101410,0.000000,0.000000
116.722542,315.967773,0.000000,0.000000
116.904503,315.754181,0.000000,0.000000
117.131058,315.499695,0.000000,0.000000
117.375412,315.222443,0.000000,0.000000
117.655838,314.972473,0.000000,0.000000
118.244347,314.438934,0.000000,0.000000
118.560951,314.158386,0.000000,0.000000
118.853828,313.881104,0.000000,0.000000
119.099609,313.628754,0.000000,0.000000
119.256088,313.438080,0.000000,0.000000
119.664436,312.983429,0.000000,0.000000
119.918472,312.769836,0.000000,0.000000
120.182640,312.565887,0.000000,0.000000
120.420418,312.371399,0.000000,0.000000
120.593628,312.242310,0.000000,0.000000
120.795662,312.121552,0.000000,0.000000
121.284927,311.837585,0.000000,0.000000
121.596634,311.647827,0.000000,0.000000
121.944969,311.414612,0.000000,0.000000
122.309418,311.145630,0.000000,0.000000
122.710892,310.852417,0.000000,0.000000
123.126450,310.589539,0.000000,0.000000
123.847809,310.219818,0.000000,0.000000
124.039032,310.140717,0.000000,0.000000
124.187401,310.081604,0.000000,0.000000
124.360588,310.011139,0.000000,0.000000
124.888412,309.794647,0.000000,0.000000
125.230873,309.621277,0.000000,0.000000
125.484390,309.480408,0.000000,0.000000
125.718239,309.313171,0.000000,0.000000
126.091301,308.956848,0.000000,0.000000
126.307068,308.828674,0.000000,0.000000
126.535667,308.742676,0.000000,0.000000
126.824120,308.670959,0.000000,0.000000
127.098938,308.564972,0.000000,0.000000
127.357964,308.421326,0.000000,0.000000
127.603355,308.287933,0.000000,0.000000
127.981598,308.100983,0.000000,0.000000
128.147552,308.023071,0.000000,0.000000
128.354309,307.944489,0.000000,0.000000
128.585541,307.866272,0.000000,0.000000
128.813293,307.797333,0.000000,0.000000
129.077713,307.703583,0.000000,0.000000
129.526550,307.434509,0.000000,0.000000
129.698990,307.292419,0.000000,0.000000
129.891556,307.172424,0.000000,0.000000
130.107727,307.071777,0.000000,0.000000
130.284348,307.007324,0.000000,0.000000
130.673904,306.905487,0.000000,0.000000
130.850067,306.844055,0.000000,0.000000
131.047882,306.758911,0.000000,0.000000
131.262543,306.659943,0.000000,0.000000
131.742996,306.427368,0.000000,0.000000
131.984024,306.302856,0.000000,0.000000
132.264130,306.165619,0.000000,0.000000
132.557648,306.029114,0.000000,0.000000
133.085175,305.821777,0.000000,0.000000
133.235092,305.768860,0.000000,0.000000
133.445465,305.716766,0.000000,0.000000
133.866165,305.640381,0.000000,0.000000
134.073349,305.598755,0.000000,0.000000
134.263275,305.558624,0.000000,0.000000
134.468002,305.503632,0.000000,0.000000
134.950104,305.361725,0.000000,0.000000
135.202515,305.301544,0.000000,0.000000
135.423019,305.247559,0.000000,0.000000
135.866928,305.106812,0.000000,0.000000
136.109970,305.023163,0.000000,0.000000
136.356796,304.946014,0.000000,0.000000
136.591614,304.914276,0.000000,0.000000
137.122040,304.920929,0.000000,0.000000
137.433716,304.903809,0.000000,0.000000
137.755997,304.876526,0.000000,0.000000
138.293823,304.839386,0.000000,0.000000
138.522461,304.853241,0.000000,0.000000
138.803802,304.913422,0.000000,0.000000
139.143356,305.000854,0.000000,0.000000
139.830566,305.263977,0.000000,0.000000
140.219696,305.440430,0.000000,0.000000
140.571152,305.495270,0.000000,0.000000
141.281387,305.438477,0.000000,0.000000
141.730713,305.477356,0.000000,0.000000
142.185272,305.534485,0.000000,0.000000
142.932251,305.594604,0.000000,0.000000
143.228928,305.608826,0.000000,0.000000
143.552444,305.607178,0.000000,0.000000
143.814835,305.639984,0.000000,0.000000
144.319092,305.797729,0.000000,0.000000
144.584137,305.880859,0.000000,0.000000
144.903534,305.967773,0.000000,0.000000
145.704605,306.229614,0.000000,0.000000
146.158875,306.359161,0.000000,0.000000
146.596771,306.419830,0.000000,0.000000
147.024368,306.500214,0.000000,0.000000
147.605530,306.695404,0.000000,0.000000
147.871201,306.764343,0.000000,0.000000
148.139954,306.830353,0.000000,0.000000
148.737106,306.955902,0.000000,0.000000
149.032700,307.007141,0.000000,0.000000
149.282211,307.068115,0.000000,0.000000
149.535446,307.162689,0.000000,0.000000
150.055542,307.352692,0.000000,0.000000
150.330322,307.438293,0.000000,0.000000
150.620041,307.515503,0.000000,0.000000
151.178925,307.654785,0.000000,0.000000
151.435516,307.754547,0.000000,0.000000
151.697266,307.874146,0.000000,0.000000
152.262955,308.095154,0.000000,0.000000
152.550568,308.198761,0.000000,0.000000
152.838898,308.305786,0.000000,0.000000
153.114456,308.410248,0.000000,0.000000
153.571762,308.603973,0.000000,0.000000
153.700836,308.661713,0.000000,0.000000
153.686935,308.651245,0.000000,0.000000
153.744492,308.686523,0.000000,0.000000
153.724030,308.707733,0.000000,0.000000
153.635834,308.746155,0.000000,0.000000
153.786560,308.914734,0.000000,0.000000
153.935760,309.147827,0.000000,0.000000
154.029678,309.428192,0.000000,0.000000
154.038971,309.769409,0.000000,0.000000
153.944550,310.434601,0.000000,0.000000
153.906754,310.750427,0.000000,0.000000
153.950485,311.101563,0.000000,0.000000
154.076172,311.345154,0.000000,0.000000
154.201080,311.404510,0.000000,0.000000
154.210068,311.394196,0.000000,0.000000
154.125565,311.392517,0.000000,0.000000
154.078430,311.472931,0.000000,0.000000
154.110657,311.648743,0.000000,0.000000
154.160629,311.861176,0.000000,0.000000
154.132217,312.099060,0.000000,0.000000
154.089447,312.219879,0.000000,0.000000
154.064590,312.339264,0.000000,0.000000
154.057083,312.478210,0.000000,0.000000
154.012619,312.836456,0.000000,0.000000
153.952194,313.035126,0.000000,0.000000
153.840897,313.254761,0.000000,0.000000
153.728790,313.458344,0.000000,0.000000
153.609299,313.819183,0.000000,0.000000
153.529144,313.994171,0.000000,0.000000
153.400391,314.158173,0.000000,0.000000
153.281082,314.225708,0.000000,0.000000
153.038803,314.354675,0.000000,0.000000
152.830124,314.481079,0.000000,0.000000
152.568893,314.644165,0.000000,0.000000
151.942780,315.036438,0.000000,0.000000
151.649353,315.205597,0.000000,0.000000
151.372452,315.413605,0.000000,0.000000
150.949188,315.688049,0.000000,0.000000
150.124298,316.386749,0.000000,0.000000
149.875519,316.704010,0.000000,0.000000
149.689133,316.918854,0.000000,0.000000
149.173615,317.457825,0.000000,0.000000
148.815521,317.843353,0.000000,0.000000
148.418976,318.325562,0.000000,0.000000
147.791168,318.907288,0.000000,0.000000
147.516403,318.969574,0.000000,0.000000
147.096741,319.079315,0.000000,0.000000
146.624329,319.239777,0.000000,0.000000
145.807068,319.636780,0.000000,0.000000
145.508133,319.831390,0.000000,0.000000
145.263870,320.047302,0.000000,0.000000
144.732071,320.404388,0.000000,0.000000
144.442734,320.647156,0.000000,0.000000
144.168427,320.940765,0.000000,0.000000
143.846481,321.336182,0.000000,0.000000
143.095383,322.103668,0.000000,0.000000
142.687439,322.499817,0.000000,0.000000
142.268036,322.900177,0.000000,0.000000
141.820694,323.338715,0.000000,0.000000
141.250183,323.697327,0.000000,0.000000
140.284576,324.467133,0.000000,0.000000
139.903198,324.837860,0.000000,0.000000
139.597839,325.183411,0.000000,0.000000
139.203979,325.564606,0.000000,0.000000
138.511780,326.182861,0.000000,0.000000
138.345978,326.431580,0.000000,0.000000
138.253571,326.722839,0.000000,0.000000
138.156784,327.060699,0.000000,0.000000
138.080063,327.474060,0.000000,0.000000
138.006226,327.912323,0.000000,0.000000
137.862579,328.827881,0.000000,0.000000
137.895905,329.168396,0.000000,0.000000
137.941940,329.437134,0.000000,0.000000
137.922211,329.694885,0.000000,0.000000
137.673813,329.845093,0.000000,0.000000
137.125061,330.230316,0.000000,0.000000
136.897659,330.533691,0.000000,0.000000
136.732758,330.861908,0.000000,0.000000
136.524536,331.134491,0.000000,0.000000
136.155853,331.600769,0.000000,0.000000
136.011200,331.859070,0.000000,0.000000
135.868866,332.186798,0.000000,0.000000
135.745392,332.588623,0.000000,0.000000
135.436615,333.609009,0.000000,0.000000
135.277481,334.171814,0.000000,0.000000
135.165588,334.683167,0.000000,0.000000
135.053711,335.017914,0.000000,0.000000
134.913681,335.232330,0.000000,0.000000
134.631958,335.705536,0.000000,0.000000
134.457199,335.936218,0.000000,0.000000
134.274475,336.190704,0.000000,0.000000
134.082458,336.489532,0.000000,0.000000
133.744812,337.111633,0.000000,0.000000
133.528107,337.568939,0.000000,0.000000
133.277328,338.052277,0.000000,0.000000
133.029556,338.412933,0.000000,0.000000
132.713135,338.874634,0.000000,0.000000
132.498016,339.193542,0.000000,0.000000
132.300247,339.567139,0.000000,0.000000
132.060059,339.993164,0.000000,0.000000
131.531250,340.866272,0.000000,0.000000
131.224213,341.385101,0.000000,0.000000
130.885986,341.908386,0.000000,0.000000
130.556458,342.345001,0.000000,0.000000
130.376724,342.640991,0.000000,0.000000
130.301544,342.910065,0.000000,0.000000
129.976151,343.526215,0.000000,0.000000
129.773773,343.942596,0.000000,0.000000
129.562973,344.418854,0.000000,0.000000
129.309921,345.022156,0.000000,0.000000
129.049957,345.664154,0.000000,0.000000
128.914063,346.229309,0.000000,0.000000
128.775436,346.557709,0.000000,0.000000
128.575256,346.958801,0.000000,0.000000
128.192825,347.719757,0.000000,0.000000
127.927795,348.167175,0.000000,0.000000
127.608856,348.702820,0.000000,0.000000
127.247284,349.263733,0.000000,0.000000
126.526665,350.128113,0.000000,0.000000
126.240173,350.543793,0.000000,0.000000
126.003212,350.958679,0.000000,0.000000
125.819366,351.604584,0.000000,0.000000
125.673943,351.961182,0.000000,0.000000
125.496147,352.331512,0.000000,0.000000
125.345718,352.760254,0.000000,0.000000
125.137924,353.577118,0.000000,0.000000
125.033661,353.964172,0.000000,0.000000
124.901260,354.348724,0.000000,0.000000
124.745781,354.733856,0.000000,0.000000
124.518204,355.136139,0.000000,0.000000
123.934090,356.067169,0.000000,0.000000
123.569130,356.587067,0.000000,0.000000
123.175995,357.129333,0.000000,0.000000
122.784813,357.663788,0.000000,0.000000
122.429222,358.155701,0.000000,0.000000
122.222710,358.553162,0.000000,0.000000
122.118973,358.908020,0.000000,0.000000
122.066597,359.272644,0.000000,0.000000
121.975548,359.715790,0.000000,0.000000
121.870476,360.169464,0.000000,0.000000
121.795990,360.657166,0.000000,0.000000
121.706841,361.187653,0.000000,0.000000
121.614647,361.651184,0.000000,0.000000
121.489250,362.026398,0.000000,0.000000
121.336670,362.426331,0.000000,0.000000
121.142456,362.865021,0.000000,0.000000
120.907745,363.317841,0.000000,0.000000
120.648689,363.813568,0.000000,0.000000
120.378525,364.327454,0.000000,0.000000
119.727905,365.370758,0.000000,0.000000
119.393356,365.861572,0.000000,0.000000
119.153534,366.319000,0.000000,0.000000
119.040604,366.722839,0.000000,0.000000
118.988174,367.133484,0.000000,0.000000
118.896660,367.589539,0.000000,0.000000
118.807869,368.080200,0.000000,0.000000
118.727119,368.574707,0.000000,0.000000
118.632881,369.080444,0.000000,0.000000
118.524574,369.576233,0.000000,0.000000
118.390259,370.004150,0.000000,0.000000
118.262817,370.360931,0.000000,0.000000
118.082558,370.782013,0.000000,0.000000
117.889381,371.230743,0.000000,0.000000
117.632912,371.687897,0.000000,0.000000
117.352753,372.186951,0.000000,0.000000
117.061958,372.718506,0.000000,0.000000
116.812172,373.250824,0.000000,0.000000
116.612541,373.686249,0.000000,0.000000
116.476868,374.071014,0.000000,0.000000
116.377823,374.435425,0.000000,0.000000
116.246597,374.861237,0.000000,0.000000
116.092400,375.330048,0.000000,0.000000
115.965149,375.817200,0.000000,0.000000
115.852547,376.305145,0.000000,0.000000
115.729866,376.820404,0.000000,0.000000
115.624870,377.354218,0.000000,0.000000
115.493454,377.886688,0.000000,0.000000
115.360611,378.350830,0.000000,0.000000
115.200272,378.818451,0.000000,0.000000
115.040787,379.218506,0.000000,0.000000
114.874191,379.621155,0.000000,0.000000
114.702995,380.021393,0.000000,0.000000
114.502609,380.475006,0.000000,0.000000
114.306801,380.915039,0.000000,0.000000
114.117737,381.344330,0.000000,0.000000
113.948677,381.750031,113.948677,381.750031
113.784500,382.127625,113.948677,381.750031
113.634384,382.505981,113.948677,381.750031
113.502510,382.781464,113.948677,381.750031
113.451508,382.780975,113.948677,381.750031
113.538177,382.728363,113.948677,381.750031
113.412476,382.668640,113.948677,381.750031
113.324379,382.436157,113.948677,381.750031
113.257286,382.085388,113.948677,381.750031
113.207787,381.594269,113.948677,381.750031
113.183212,381.002411,113.948677,381.750031
113.298302,380.554688,113.948677,381.750031
113.370834,380.595062,113.948677,381.750031
113.324738,380.865356,113.948677,381.750031
113.265617,380.983795,113.948677,381.750031
113.237419,380.873840,113.948677,381.750031
113.279778,380.603455,113.948677,381.750031
113.420799,380.154602,113.948677,381.750031
113.689873,379.664673,113.948677,381.750031
113.983810,379.295837,113.948677,381.750031
114.080986,379.267426,113.948677,381.750031
114.040947,379.346069,113.948677,381.750031
114.031059,379.284058,113.948677,381.750031
114.103386,379.010681,113.948677,381.750031
114.259499,378.645569,113.948677,381.750031
114.542297,378.214539,113.948677,381.750031
114.548691,378.179840,113.948677,381.750031
114.547073,378.113098,113.948677,381.750031
114.543518,378.005219,113.948677,381.750031
114.554520,377.857666,113.948677,381.750031
114.600327,377.624268,113.948677,381.750031
114.705223,377.284180,113.948677,381.750031
114.827576,376.945801,113.948677,381.750031
114.989670,376.577515,113.948677,381.750031
115.175255,376.096832,113.948677,381.750031
115.430733,375.412781,113.948677,381.750031
115.764526,374.497345,113.948677,381.750031
116.084793,373.606720,113.948677,381.750031
116.431290,372.715149,113.948677,381.750031
116.792252,371.897736,113.948677,381.750031
117.213791,370.925903,113.948677,381.750031
117.577606,370.070801,113.948677,381.750031
117.816826,369.291138,113.948677,381.750031
117.927597,368.761444,113.948677,381.750031
117.987312,368.401031,113.948677,381.750031
118.057625,368.230377,113.948677,381.750031
118.157951,368.045654,113.948677,381.750031
118.232170,367.778625,113.948677,381.750031
118.275078,367.495056,113.948677,381.750031
118.308815,367.207245,113.948677,381.750031
118.340881,366.980591,113.948677,381.750031
118.382843,366.773499,113.948677,381.750031
118.402397,366.525299,113.948677,381.750031
118.434570,366.179626,113.948677,381.750031
118.493500,365.662567,113.948677,381.750031
118.556404,365.039795,113.948677,381.750031
118.653748,364.505463,113.948677,381.750031
118.820023,363.869629,113.948677,381.750031
119.117210,363.067139,113.948677,381.750031
119.519547,362.054535,113.948677,381.750031
119.991318,360.913727,113.948677,381.750031
120.561508,359.654724,113.948677,381.750031
121.056808,358.492462,113.948677,381.750031
121.272430,357.903839,113.948677,381.750031
121.396339,357.762604,113.948677,381.750031
121.545876,357.511932,113.948677,381.750031
121.721825,357.069641,113.948677,381.750031
122.012352,356.469269,113.948677,381.750031
122.417198,355.697693,113.948677,381.750031
122.900009,354.823883,113.948677,381.750031
123.386162,353.892120,113.948677,381.750031
123.821785,353.059265,113.948677,381.750031
123.821785,353.059265,113.948677,381.750031
124.253281,352.471039,113.948677,381.750031
124.497520,352.228363,113.948677,381.750031
124.558998,352.083618,113.948677,381.750031
124.686302,351.874084,113.948677,381.750031
124.829437,351.597900,113.948677,381.750031
124.992699,351.251617,113.948677,381.750031
125.137978,350.843475,113.948677,381.750031
125.333633,350.381500,113.948677,381.750031
125.596718,349.892456,113.948677,381.750031
125.993073,349.400818,113.948677,381.750031
126.356186,348.908020,113.948677,381.750031
126.700966,348.501556,113.948677,381.750031
127.025612,348.203033,113.948677,381.750031
127.280411,348.054138,113.948677,381.750031
127.486855,348.056976,113.948677,381.750031
127.809914,348.098175,113.948677,381.750031
128.061844,348.233978,113.948677,381.750031
128.232208,348.448700,113.948677,381.750031
128.352921,348.650452,113.948677,381.750031
128.384171,348.752899,113.948677,381.750031
128.267212,348.769928,113.948677,381.750031
128.071716,348.706726,113.948677,381.750031
127.928864,348.595062,113.948677,381.750031
127.858429,348.467651,113.948677,381.750031
127.893005,348.310028,113.948677,381.750031
127.936623,348.211548,113.948677,381.750031
127.985115,348.131073,113.948677,381.750031
127.987114,348.136993,113.948677,381.750031
127.942558,348.221313,113.948677,381.750031
127.920906,348.317596,113.948677,381.750031
127.900276,348.347473,113.948677,381.750031
127.940712,348.234711,113.948677,381.750031
128.023880,348.120758,113.948677,381.750031
128.192276,348.104828,113.948677,381.750031
128.233139,348.117523,113.948677,381.750031
128.243332,348.198425,113.948677,381.750031
128.210175,348.270813,113.948677,381.750031
128.113754,348.221252,113.948677,381.750031
128.126114,348.163727,113.948677,381.750031
128.129532,348.141052,113.948677,381.750031
128.196625,348.224182,113.948677,381.750031
128.233276,348.246857,113.948677,381.750031
128.195724,348.248444,113.948677,381.750031
128.118149,348.242889,113.948677,381.750031
128.078354,348.281403,113.948677,381.750031
128.068878,348.318817,113.948677,381.750031
128.077545,348.317200,113.948677,381.750031
128.060623,348.297577,113.948677,381.750031
128.028503,348.299469,113.948677,381.750031
128.040405,348.308441,113.948677,381.750031
128.134888,348.352936,113.948677,381.750031
128.174332,348.377899,113.948677,381.750031
128.186676,348.380890,113.948677,381.750031
